id,internalId,related_id,slug,title,duration,viewedCount,presenterDisplayName
278717,45868,46522,jacqueline_woodson_what_reading_slowly_taught_me_about_writing,What reading slowly taught me about writing,645,3016031,Jacqueline Woodson
279055,45973,14439,jaron_lanier_how_we_need_to_remake_the_internet,How we need to remake the internet,885,3650542,Jaron Lanier
279055,45973,2834,manoush_zomorodi_how_boredom_can_lead_to_your_most_brilliant_ideas,How boredom can lead to your most brilliant ideas,963,6824556,Manoush Zomorodi
279055,45973,2802,tristan_harris_how_a_handful_of_tech_companies_control_billions_of_minds_every_day,How a handful of tech companies control billions of minds every day,1011,3483841,Tristan Harris
279055,45973,13585,mel_robbins_how_to_stop_screwing_yourself_over,How to stop screwing yourself over,1300,33801451,Mel Robbins
279055,45973,44339,heidi_grant_how_to_ask_for_help_and_get_a_yes,"How to ask for help -- and get a ""yes""",703,3246979,Heidi Grant
279055,45973,44696,jonny_sun_you_are_not_alone_in_your_loneliness,You are not alone in your loneliness,626,4234530,Jonny Sun
280745,46459,952,ben_cameron_why_the_live_arts_matter,Why the live arts matter,747,614103,Ben Cameron
280745,46459,209,bill_strickland_rebuilding_a_neighborhood_with_beauty_dignity_hope,"Rebuilding a neighborhood with beauty, dignity, hope",2114,781225,Bill Strickland
280745,46459,21804,pierre_barreau_how_ai_could_compose_a_personalized_soundtrack_to_your_life,How AI could compose a personalized soundtrack to your life,499,1619212,Pierre Barreau
280745,46459,1440,michael_tilson_thomas_music_and_emotion_through_time,Music and emotion through time,1196,1986524,Michael Tilson Thomas
280745,46459,246,tod_machover_dan_ellsey_inventing_instruments_that_unlock_new_music,Inventing instruments that unlock new music,1221,627789,Tod Machover + Dan Ellsey
280745,46459,1577,robert_gupta_between_music_and_medicine,Between music and medicine,970,1331422,Robert Gupta
280739,46456,2131,vincent_moon_and_nana_vasconcelos_hidden_music_rituals_around_the_world,Hidden music rituals around the world,1443,1148837,Vincent Moon and Naná Vasconcelos
280739,46456,2273,joey_alexander_an_11_year_old_prodigy_performs_old_school_jazz,An 11-year-old prodigy performs old-school jazz,378,2665470,Joey Alexander
280739,46456,1331,scott_rickard_the_beautiful_math_behind_the_world_s_ugliest_music,The beautiful math behind the world's ugliest music,574,4607062,Scott Rickard
280739,46456,883,david_byrne_how_architecture_helped_music_evolve,How architecture helped music evolve,943,1831726,David Byrne
280739,46456,1440,michael_tilson_thomas_music_and_emotion_through_time,Music and emotion through time,1196,1986524,Michael Tilson Thomas
280739,46456,246,tod_machover_dan_ellsey_inventing_instruments_that_unlock_new_music,Inventing instruments that unlock new music,1221,627789,Tod Machover + Dan Ellsey
280735,46455,1440,michael_tilson_thomas_music_and_emotion_through_time,Music and emotion through time,1196,1986524,Michael Tilson Thomas
280735,46455,8422,alexis_charpentier_how_record_collectors_find_lost_music_and_preserve_our_cultural_heritage,How record collectors find lost music and preserve our cultural heritage,860,1039374,Alexis Charpentier
280735,46455,2795,rhiannon_giddens_songs_that_bring_history_to_life,Songs that bring history to life,875,1686418,Rhiannon Giddens
280735,46455,179,kenichi_ebina_my_magic_moves,My magic moves,198,1981972,Kenichi Ebina
280735,46455,2273,joey_alexander_an_11_year_old_prodigy_performs_old_school_jazz,An 11-year-old prodigy performs old-school jazz,378,2665470,Joey Alexander
280735,46455,2147,aakash_odedra_a_dance_in_a_hurricane_of_paper_wind_and_light,"A dance in a hurricane of paper, wind and light",580,957353,Aakash Odedra
280713,46453,805,robert_gupta_music_is_medicine_music_is_sanity,"Music is medicine, music is sanity",549,1466809,Robert Gupta
280713,46453,1750,ji_hae_park_the_violin_and_my_dark_night_of_the_soul,"The violin, and my dark night of the soul",747,5341139,Ji-Hae Park
280713,46453,965,julian_treasure_shh_sound_health_in_8_steps,Shh! Sound health in 8 steps,417,2140881,Julian Treasure
280713,46453,246,tod_machover_dan_ellsey_inventing_instruments_that_unlock_new_music,Inventing instruments that unlock new music,1221,627789,Tod Machover + Dan Ellsey
280713,46453,1440,michael_tilson_thomas_music_and_emotion_through_time,Music and emotion through time,1196,1986524,Michael Tilson Thomas
280713,46453,883,david_byrne_how_architecture_helped_music_evolve,How architecture helped music evolve,943,1831726,David Byrne
282161,46462,2501,kang_lee_can_you_really_tell_if_a_kid_is_lying,Can you really tell if a kid is lying?,806,14689291,Kang Lee
282161,46462,25057,bence_nanay_the_end_of_history_illusion,"The ""End of History"" Illusion",240,541658,Bence Nanay
282161,46462,2883,helen_pearson_lessons_from_the_longest_study_on_human_development,Lessons from the longest study on human development,736,3028411,Helen Pearson
282161,46462,26915,dolly_chugh_how_to_let_go_of_being_a_good_person_and_become_a_better_person,"How to let go of being a ""good"" person — and become a better person",698,5133115,Dolly Chugh
282161,46462,1437,rory_sutherland_perspective_is_everything,Perspective is everything,1087,3631123,Rory Sutherland
282161,46462,1569,amy_cuddy_your_body_language_may_shape_who_you_are,Your body language may shape who you are,1245,74012334,Amy Cuddy
281262,46529,28542,daniel_finkel_can_you_solve_the_time_travel_riddle,Can you solve the time travel riddle?,229,3645517,Daniel Finkel
281262,46529,17849,dan_finkel_can_you_solve_the_giant_cat_army_riddle,Can you solve the giant cat army riddle?,269,3779993,Dan Finkel
281262,46529,24416,judd_a_schorr_can_you_solve_the_airplane_riddle,Can you solve the airplane riddle?,257,7077720,Judd A. Schorr
281262,46529,2825,marc_raibert_meet_spot_the_robot_dog_that_can_run_hop_and_open_doors,"Meet Spot, the robot dog that can run, hop and open doors",864,4923424,Marc Raibert
281262,46529,1376,vijay_kumar_robots_that_fly_and_cooperate,Robots that fly ... and cooperate,989,5466467,Vijay Kumar
281262,46529,8780,leila_takayama_what_s_it_like_to_be_a_robot,What's it like to be a robot?,766,1253973,Leila Takayama
271168,43862,24131,chad_orzel_schrodinger_s_cat_a_thought_experiment_in_quantum_mechanics,Schrödinger's cat: A thought experiment in quantum mechanics,262,8739221,Chad Orzel
271168,43862,24119,chad_orzel_what_is_the_heisenberg_uncertainty_principle,What is the Heisenberg Uncertainty Principle?,269,5122051,Chad Orzel
271168,43862,27790,jonathan_butterworth_what_s_the_smallest_thing_in_the_universe,What's the smallest thing in the universe?,306,1387672,Jonathan Butterworth
271168,43862,30300,shohini_ghose_a_beginner_s_guide_to_quantum_computing,A beginner's guide to quantum computing,595,5210718,Shohini Ghose
271168,43862,2316,jim_al_khalili_how_quantum_biology_might_explain_life_s_biggest_questions,How quantum biology might explain life's biggest questions,959,2638465,Jim Al-Khalili
271168,43862,24109,josh_samani_what_can_schrodinger_s_cat_teach_us_about_quantum_mechanics,What can Schrödinger's cat teach us about quantum mechanics?,308,2228803,Josh Samani
281095,46518,44879,melvin_sanicas_what_makes_tb_the_world_s_most_infectious_killer,What makes TB the world's most infectious killer?,301,2695015,Melvin Sanicas
281095,46518,24331,marco_a_sotomayor_the_surprising_reason_you_feel_awful_when_you_re_sick,The surprising reason you feel awful when you're sick,285,4441404,Marco A. Sotomayor
281095,46518,45086,emma_bryce_what_is_hpv_and_how_can_you_protect_yourself_from_it,What is HPV and how can you protect yourself from it?,251,983058,Emma Bryce
281095,46518,445,joe_derisi_solving_medical_mysteries,Solving medical mysteries,952,522948,Joe DeRisi
281095,46518,2425,pardis_sabeti_how_we_ll_fight_the_next_deadly_virus,How we'll fight the next deadly virus,567,1717544,Pardis Sabeti
281095,46518,2177,bruce_aylward_humanity_vs_ebola_how_we_could_win_a_terrifying_war,Humanity vs. Ebola. How we could win a terrifying war,1141,1239803,Bruce Aylward
281264,46530,31780,christina_greer_how_one_journalist_risked_her_life_to_hold_murderers_accountable,How one journalist risked her life to hold murderers accountable,273,1450382,Christina Greer
281264,46530,36408,michelle_mehrtens_the_historic_women_s_suffrage_march_on_washington,The historic women's suffrage march on Washington,274,673804,Michelle Mehrtens
281264,46530,24354,benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_jan_2018,What does it mean to be a refugee?,327,1758546,Benedetta Berti and Evelien Borgman
281264,46530,48221,iseult_gillespie_the_secret_student_resistance_to_hitler,The secret student resistance to Hitler ,309,1844059,Iseult Gillespie
281264,46530,24205,alex_gendler_the_wars_that_inspired_game_of_thrones,The wars that inspired Game of Thrones,345,7064576,Alex Gendler
281264,46530,28863,mia_nacamulli_why_should_you_read_kurt_vonnegut,Why should you read Kurt Vonnegut? ,304,1552143,Mia Nacamulli
277452,45539,23738,scott_gass_the_survival_of_the_sea_turtle,The survival of the sea turtle,254,2069128,Scott Gass
277452,45539,24471,menno_schilthuizen_the_evolution_of_animal_genitalia,The evolution of animal genitalia,315,3169765,Menno Schilthuizen
277452,45539,24457,thomas_boothby_meet_the_tardigrade_the_toughest_animal_on_earth,"Meet the tardigrade, the toughest animal on Earth",235,5004791,Thomas Boothby
277452,45539,24298,leo_q_wan_why_are_human_bodies_asymmetrical,Why are human bodies asymmetrical?,243,1223440,Leo Q. Wan
277452,45539,37746,chuck_murry_can_we_regenerate_heart_muscle_with_stem_cells,Can we regenerate heart muscle with stem cells?,866,2052232,Chuck Murry
277452,45539,24351,monica_menesini_why_do_our_bodies_age,Why do our bodies age?,294,3129864,Monica Menesini
281859,46581,24486,peta_greenfield_who_were_the_vestal_virgins_and_what_was_their_job,"Who were the Vestal Virgins, and what was their job?",252,9988899,Peta Greenfield
281859,46581,44216,janelle_peters_the_romans_flooded_the_colosseum_for_sea_battles,The Romans flooded the Colosseum for sea battles,244,1147350,Janelle Peters
281859,46581,45538,ramon_glazov_ancient_rome_s_most_notorious_doctor,Ancient Rome's most notorious doctor,294,3138934,Ramon Glazov
281859,46581,23850,jeff_dekofsky_euclid_s_puzzling_parallel_postulate,Euclid's puzzling parallel postulate,200,214581,Jeff Dekofsky
281859,46581,32054,pazit_cahlon_and_alex_gendler_what_machiavellian_really_means,"What ""Machiavellian"" really means",291,3270889,Pazit Cahlon and Alex Gendler
281859,46581,24208,jessica_smith_mansa_musa_one_of_the_wealthiest_people_who_ever_lived,"Mansa Musa, one of the wealthiest people who ever lived",219,8228670,Jessica Smith
279419,46074,11720,marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom,What soccer can teach us about freedom,332,1114223,Marc Bamuthi Joseph
279419,46074,10666,howard_c_stevenson_how_to_resolve_racially_stressful_situations,How to resolve racially stressful situations,1045,2620573,Howard C. Stevenson
279419,46074,39095,denice_frohman_accents,"""Accents""",142,410497,Denice Frohman
279419,46074,29185,stacey_abrams_3_questions_to_ask_yourself_about_everything_you_do,3 questions to ask yourself about everything you do,748,6920533,Stacey Abrams
279419,46074,8298,christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out,My descent into America's neo-Nazi movement -- and how I got out,1209,4631068,Christian Picciolini
279419,46074,2240,clint_smith_how_to_raise_a_black_son_in_america,How to raise a Black son in America,303,4162841,Clint Smith
282164,46585,2283,margaret_heffernan_forget_the_pecking_order_at_work,Forget the pecking order at work,937,4416573,Margaret Heffernan
282164,46585,9951,daniel_susskind_3_myths_about_the_future_of_work_and_why_they_re_not_true,3 myths about the future of work (and why they're not true),937,1709277,Daniel Susskind
282164,46585,21307,leticia_gasca_don_t_fail_fast_fail_mindfully,Don't fail fast -- fail mindfully,744,2423624,Leticia Gasca
282164,46585,27692,nadjia_yousif_why_you_should_treat_the_tech_you_use_at_work_like_a_colleague,Why you should treat the tech you use at work like a colleague,687,1878377,Nadjia Yousif
282164,46585,31240,matt_mullenweg_why_working_from_home_is_good_for_business,Why working from home is good for business,267,3416311,Matt Mullenweg
282164,46585,29523,carla_harris_how_to_find_the_person_who_can_help_you_get_ahead_at_work,How to find the person who can help you get ahead at work,794,5109338,Carla Harris
280496,46384,41764,roger_hanlon_the_amazing_brains_and_morphing_skin_of_octopuses_and_other_cephalopods,The amazing brains and morphing skin of octopuses and other cephalopods,800,1005462,Roger Hanlon
280496,46384,46250,ella_al_shamahi_the_fascinating_and_dangerous_places_scientists_aren_t_exploring,The fascinating (and dangerous) places scientists aren't exploring,943,2436976,Ella Al-Shamahi
280496,46384,14485,heidi_m_sosik_the_discoveries_awaiting_us_in_the_ocean_s_twilight_zone,The discoveries awaiting us in the ocean's twilight zone,591,1485202,Heidi M. Sosik
280496,46384,1387,david_gallo_deep_ocean_mysteries_and_wonders,Deep ocean mysteries and wonders,507,1238601,David Gallo
280496,46384,26257,sebastien_de_halleux_how_a_fleet_of_wind_powered_drones_is_changing_our_understanding_of_the_ocean,How a fleet of wind-powered drones is changing our understanding of the ocean,752,1796301,Sebastien de Halleux
280496,46384,2663,alejandro_sanchez_alvarado_to_solve_old_problems_study_new_species,"To solve old problems, study new species",749,1408363,Alejandro Sánchez Alvarado
278523,45838,45233,sharmeen_obaid_chinoy_how_film_transforms_the_way_we_see_the_world,How film transforms the way we see the world,729,2546954,Sharmeen Obaid-Chinoy
278523,45838,11997,adong_judith_how_i_use_art_to_bridge_misunderstanding,How I use art to bridge misunderstanding,290,1056298,Adong Judith
278523,45838,19461,gary_liu_the_rapid_growth_of_the_chinese_internet_and_where_it_s_headed,The rapid growth of the Chinese internet -- and where it's headed,751,1974259,Gary Liu
278523,45838,40635,wajahat_ali_the_case_for_having_kids,The case for having kids,770,2316693,Wajahat Ali
278523,45838,31812,marian_wright_edelman_reflections_from_a_lifetime_fighting_to_end_child_poverty,Reflections from a lifetime fighting to end child poverty,899,1487342,Marian Wright Edelman
278523,45838,46589,jon_lowenstein_family_hope_and_resilience_on_the_migrant_trail,"Family, hope and resilience on the migrant trail",821,2097798,Jon Lowenstein
282113,46584,46582,nicola_sturgeon_why_governments_should_prioritize_well_being,Why governments should prioritize well-being,591,2576329,Nicola Sturgeon
282113,46584,39331,carole_cadwalladr_facebook_s_role_in_brexit_and_the_threat_to_democracy,Facebook's role in Brexit -- and the threat to democracy,898,4566660,Carole Cadwalladr
